 , date , ws , wd , rh , pres , solar , temp_mean , temp_max , temp_min , precip_sum , casos_total , poblacio_total , incidencia_1000 , no , no2 , nox , o3 , so2 
 1144 ,2014-11-03,3.975,246.375,85.9791666666667,NA,95.1666666666667,18.3125,21.7,14.3,18.1,33,12522,2.6353617632966,4.67,23.58,29.79,NA,1.46
 1145 ,2014-11-04,3.84583333333333,277.416666666667,74.5833333333333,NA,48.6458333333333,15.2708333333333,20.5,10.3,10.6,31,12960,2.39197530864198,15.62,35.92,59.5,NA,2
 1146 ,2014-11-05,2.59166666666667,290.229166666667,72.2291666666667,NA,141.020833333333,12.2833333333333,17.9,8.7,0,43,16660,2.58103241296519,30.33,40.54,86.42,NA,3.25
 1147 ,2014-11-06,3.04166666666667,311.833333333333,65.5833333333333,NA,142.9375,11.35625,17.7,7.9,0,23,10783,2.13298710933877,22.33,42.04,75.75,NA,4.54
 1148 ,2014-11-07,2.27708333333333,244.604166666667,70.0625,NA,133.625,13.7770833333333,21.7,6.9,0,22,10206,2.15559474818734,30.83,51.04,97.79,NA,3.88
 1149 ,2014-11-08,1.74166666666667,289.604166666667,85.75,NA,36.7083333333333,13.18125,16.3,10.5,0.2,10,4896,2.04248366013072,9.04,35.04,48.54,NA,2.33
 1150 ,2014-11-09,2.875,323.604166666667,75.625,NA,48.2291666666667,11.9208333333333,14.8,8.4,0.2,11,5820,1.89003436426117,33.04,43.12,93.25,NA,3.12
 1151 ,2014-11-10,2.37708333333333,307.4375,78.5208333333333,NA,56,12.1291666666667,16,8.5,1.2,36,15888,2.26586102719033,68,50.67,154.38,NA,4.96
 1152 ,2014-11-11,2.51875,304.5625,88.0625,NA,31.875,10.125,14.5,6.8,5.6,24,11459,2.09442359717253,27.25,42,83.38,NA,2.92
 1153 ,2014-11-12,2.13125,286.625,74.7291666666667,NA,125.916666666667,12.6875,19.3,7.8,0,24,11692,2.05268559698939,34.95,46,99.09,NA,3.91
 1154 ,2014-11-13,3.00416666666667,272.416666666667,79.1458333333333,NA,124.854166666667,13.2375,20.5,8.1,0,37,17087,2.16538889214022,88.88,60.12,195.75,NA,5.5
 1155 ,2014-11-14,2.18541666666667,315.958333333333,85.9166666666667,NA,44.3333333333333,13.8,17.7,10.7,1.3,27,9810,2.75229357798165,16.5,31.75,56.75,NA,2.25
 1156 ,2014-11-15,3.39791666666667,290.833333333333,68.1041666666667,NA,123,13.9875,17.8,10.1,0.2,30,12932,2.31982678626663,3.25,19,23.33,NA,1.33
 1157 ,2014-11-16,2.975,280.3125,60.625,NA,122,12.7979166666667,17.8,6.7,0,19,8663,2.19323559967679,25.5,46.21,84.79,NA,3.54
 1158 ,2014-11-17,2.99583333333333,289.8125,69.9583333333333,NA,103.416666666667,10.9333333333333,16.4,6.4,0,49,18172,2.69645608628659,31.88,53.42,101.83,NA,4.38
 1159 ,2014-11-18,2.55,288.833333333333,72.8958333333333,NA,113.125,11.0020833333333,18.2,5.2,0,28,12148,2.30490615739216,37.04,53.62,109.92,NA,5.88
 1160 ,2014-11-19,2.55,256.208333333333,73.9375,NA,115.041666666667,12.2979166666667,19.6,7.3,0,40,16214,2.46700382385593,31.75,50.79,98.75,NA,5.42
 1161 ,2014-11-20,2.34791666666667,250.708333333333,76.125,NA,105.729166666667,14.4791666666667,20,9.7,0,32,13328,2.40096038415366,29.67,53.04,98.25,NA,4.54
 1162 ,2014-11-21,2.03958333333333,259.479166666667,79.7291666666667,NA,71.7708333333333,16.1041666666667,20.1,13.3,0,24,9762,2.45851259987707,19.38,41.88,71,NA,3.04
 1163 ,2014-11-22,1.97083333333333,298.958333333333,82.375,NA,44.25,16.4791666666667,20.5,14.3,0,14,8278,1.69122976564388,4.96,25.5,32.83,NA,3.88
 1164 ,2014-11-23,2.77291666666667,174.3125,81.9791666666667,NA,65.3541666666667,17.9270833333333,21.7,14.5,0,10,4870,2.05338809034908,44.65,56.75,124.75,NA,3.52
 1165 ,2014-11-24,1.82916666666667,254.583333333333,79.4583333333333,NA,51.1666666666667,18.0583333333333,21.7,15.6,0,49,19864,2.4667740636327,44.21,44.92,112.21,NA,3.92
 1166 ,2014-11-25,1.61458333333333,239.25,88.3333333333333,NA,42.0208333333333,16.3,19,14.6,0,37,14892,2.48455546602203,77.45,57.95,176.18,NA,4
 1167 ,2014-11-26,1.70833333333333,299.583333333333,94.1875,NA,49.7708333333333,14.0854166666667,17.8,10.8,28.5,26,11633,2.23502106077538,78.92,61.75,182.17,NA,5.04
 1168 ,2014-11-27,1.88958333333333,314.3125,91.5833333333333,NA,70.2916666666667,12.9708333333333,18.2,10,16.7,29,12478,2.32409039910242,28.12,34.58,77.12,NA,2.75
 1169 ,2014-11-28,3.11458333333333,140.145833333333,87.5625,NA,70.3541666666667,17.00625,19.6,11.9,0.2,36,14342,2.51011016594617,1.67,16.62,18.5,NA,2.12
 1170 ,2014-11-29,4.52291666666667,91.6666666666667,92.1458333333333,NA,11.3541666666667,16.9041666666667,18.3,15,24.8,7,4175,1.67664670658683,1.38,19.42,20.88,NA,2
 1171 ,2014-11-30,4.45416666666667,147.854166666667,88,NA,19.8333333333333,15.8125,19.5,11.7,23.6,12,6129,1.95790504160548,21.83,46.25,79.33,NA,2.88
 1172 ,2014-12-01,2.12291666666667,257.916666666667,80.7916666666667,NA,55.3125,13.70625,17.7,11.3,5.5,40,13031,3.06960325377945,36.04,46.04,100.75,NA,3.88
 1173 ,2014-12-02,2.77083333333333,302.270833333333,68.25,NA,72.7708333333333,11.9895833333333,15.7,9.8,0,34,14863,2.2875597120366,27.67,43.17,85.5,NA,3.46
 1174 ,2014-12-03,2.89166666666667,291,79.1041666666667,NA,38.6041666666667,10.26875,12,8.3,3.2,28,11671,2.39910890240768,24.42,40.42,77.29,NA,2.62
 1175 ,2014-12-04,2.78541666666667,280.270833333333,87.2916666666667,NA,16.6666666666667,9.95416666666667,11.2,8.9,9.4,30,12750,2.35294117647059,32.67,39.46,88.79,NA,3.08
 1176 ,2014-12-05,2.95625,310.979166666667,74.625,NA,106.25,9.37708333333333,12.7,6.4,0,33,10532,3.13330801367262,18.42,37.08,64.79,NA,2.75
 1177 ,2014-12-06,2.85,316.041666666667,71.3958333333333,NA,101.708333333333,8.12708333333333,13.9,4.6,0,12,6109,1.96431494516287,8.54,35.12,47.96,NA,2.96
 1178 ,2014-12-07,2.90625,321.229166666667,56.6458333333333,NA,103.041666666667,8.64166666666667,13.9,4,0.1,18,9207,1.95503421309873,11.96,40.58,58.46,NA,3
 1179 ,2014-12-08,2.775,282.791666666667,68.5416666666667,NA,61.5625,9.77708333333333,14,4.7,0,18,11903,1.51222380912375,16.5,43.14,68,NA,5.17
 1180 ,2014-12-09,5.05208333333333,301.458333333333,36.4583333333333,NA,104.833333333333,9.41875,13.4,5.1,0,45,15321,2.93714509496769,18.33,49.42,76.79,NA,5.12
 1181 ,2014-12-10,4.0625,320.75,48.6041666666667,NA,85.5208333333333,8,12.3,5.3,0,30,13627,2.2015117047039,46.54,52.96,123.92,NA,5
 1182 ,2014-12-11,3.325,310.708333333333,72.0416666666667,NA,98.7083333333333,10.0729166666667,16.6,6.3,0,38,12680,2.99684542586751,65.96,62.71,163,NA,5.54
 1183 ,2014-12-12,3.13125,292.145833333333,82.9166666666667,NA,85.125,8.99375,16.7,4.5,0,27,8392,3.21734985700667,48.21,53.67,127.04,NA,4.62
 1184 ,2014-12-13,3.01875,299.875,82.8333333333333,NA,72.3958333333333,8.71458333333333,15.2,5.4,0,19,11135,1.70633138751684,16.33,35.62,60.12,NA,3.83
 1185 ,2014-12-14,3,207.958333333333,80.4375,NA,51.875,11.3,15.5,6.2,3.7,9,4480,2.00892857142857,24,59,95.21,NA,2.83
 1186 ,2014-12-15,2.43333333333333,281.1875,89.5,NA,18.9375,11.2791666666667,12.7,10.4,10.3,36,14174,2.53986171863976,18.83,39.92,68.46,NA,2.62
 1187 ,2014-12-16,3.90625,327.125,73.2291666666667,NA,78.3958333333333,10.0583333333333,14,7.2,0.3,54,16022,3.37036574709774,61.62,61.29,155,NA,4.29
 1188 ,2014-12-17,2.0125,306.104166666667,80.7916666666667,NA,46.1458333333333,9.42291666666667,12.8,6.3,0,32,17078,1.87375570909943,16.17,48.29,72.58,NA,3.29
 1189 ,2014-12-18,3.06458333333333,316.895833333333,70.1041666666667,NA,86.1875,13.1145833333333,17.7,7.4,0,38,16670,2.27954409118176,12.92,35.08,54.54,NA,2.79
 1190 ,2014-12-19,4.12083333333333,328.0625,75.9375,NA,95.0833333333333,12.2625,15.9,10.3,0,28,13101,2.13724143195176,7.21,26.79,37.5,NA,3.54
 1191 ,2014-12-20,4.50833333333333,327.333333333333,75,NA,80.0625,11.2458333333333,14.9,8.6,0,16,7360,2.17391304347826,7.5,24.29,35.5,NA,3.38
 1192 ,2014-12-21,4.18541666666667,328.958333333333,72.2291666666667,NA,99.4166666666667,9.57083333333333,14.5,5.8,0,19,8855,2.14568040654997,67.36,46.64,149.32,NA,5.65
 1193 ,2014-12-22,2.97916666666667,287.583333333333,81.0833333333333,NA,94.6666666666667,7.85416666666667,15.3,4.5,0,37,15024,2.46272630457934,55.88,48.46,133.33,NA,6.25
 1194 ,2014-12-23,3.11041666666667,286.895833333333,80.8541666666667,NA,92.9375,7.42291666666667,14,3.5,0,24,9029,2.65810167238897,40.62,44.67,106.5,NA,3.92
 1195 ,2014-12-24,3.73333333333333,312.125,69.6458333333333,NA,89.6041666666667,6.58333333333333,12.6,3.7,0,19,9491,2.00189653355811,6.33,25.46,34.92,NA,1.96
 1196 ,2014-12-25,4.19791666666667,315.8125,61.375,NA,95.125,7.45625,12.6,3.1,0,7,4011,1.74520069808028,6.79,26.67,36.88,NA,1.71
 1197 ,2014-12-26,4.11666666666667,322.479166666667,68.7083333333333,NA,67.5416666666667,7.26666666666667,11.7,4.9,0,22,11325,1.94260485651214,8.12,29.96,42.08,NA,1.83
 1198 ,2014-12-27,3.30625,298.458333333333,71.9583333333333,NA,51.0625,8.6875,13.6,4.7,0,17,10208,1.6653605015674,4.54,28.17,34.58,NA,1.88
 1199 ,2014-12-28,3.10625,300.145833333333,49,NA,93.7083333333333,9.59166666666667,14,0.8,0,19,10022,1.89582917581321,25.17,59.96,98.12,NA,4.96
 1200 ,2014-12-29,2.53125,270.479166666667,37.7916666666667,NA,99.9166666666667,5.88333333333333,13,-0.2,0,56,22973,2.43764419100683,17.48,47.19,73.57,NA,4.71
 1201 ,2014-12-30,3.02291666666667,316.5625,41.3958333333333,NA,99.0416666666667,6.05,12.5,-1.6,0,42,16367,2.56613918250137,52.78,74.44,154.78,NA,6.22
 1202 ,2014-12-31,3.175,282.208333333333,56.75,NA,99.9375,6.42708333333333,13.9,2.6,0,27,13787,1.95836657721042,18.17,43.29,70.67,NA,3.17
 1203 ,2015-01-01,2.80625,297.583333333333,72.0416666666667,NA,95.7291666666667,6.31458333333333,13,2.7,0,19,9111,2.08539128525958,21.25,52,83.83,NA,3.04
 1204 ,2015-01-02,3.16666666666667,294.333333333333,53.7083333333333,NA,99.7083333333333,8.13958333333333,15.6,2.6,0,40,15084,2.65181649429859,8,41.21,53.12,NA,3.42
 1205 ,2015-01-03,3.47291666666667,316.833333333333,44.375,NA,97.25,10.99375,17.3,6.2,0,17,9878,1.72099615306742,12,35.54,53.54,NA,3.04
 1206 ,2015-01-04,3.42291666666667,327.020833333333,58.5,NA,100.104166666667,10.5979166666667,16.3,6.1,0,23,13021,1.7663773903694,31.46,46.33,93.96,NA,4
 1207 ,2015-01-05,2.89583333333333,289.4375,79.3333333333333,NA,100.708333333333,8.48125,15.7,4.7,0,46,20752,2.21665381649961,14.33,39.89,61.11,NA,3.75
 1208 ,2015-01-06,3.40208333333333,319.208333333333,75.1875,NA,96.2708333333333,8.09166666666667,13.7,4.7,0,12,8186,1.46591741998534,28.25,40.5,83.88,NA,4.12
 1209 ,2015-01-07,2.96666666666667,291.041666666667,78.8125,NA,68.9375,7.93125,15.2,5.2,0,40,14873,2.68943723525852,16.86,36.79,62.29,NA,3.71
 1210 ,2015-01-08,4.52083333333333,326.104166666667,72.5416666666667,NA,102.645833333333,7.56041666666667,12.3,5,0,35,17149,2.04093533150621,17.42,38.17,64.21,NA,3.08
 1211 ,2015-01-09,4.21041666666667,322.708333333333,68.4166666666667,NA,103.333333333333,8.28125,13.7,4.3,0,32,19024,1.68208578637511,16.25,40.92,65.46,NA,3.58
 1212 ,2015-01-10,3.49375,301.979166666667,68.2083333333333,NA,101.520833333333,11.1645833333333,18.2,7.1,0,15,9350,1.60427807486631,15.21,32,54.75,NA,4.12
 1213 ,2015-01-11,3.43958333333333,322.395833333333,72.0416666666667,NA,89.3125,9.94166666666667,15.4,6.8,0,19,10847,1.75163639716051,36.67,51.38,107.04,NA,4.25
 1214 ,2015-01-12,3.325,296.625,74.1875,NA,107.708333333333,9.0625,15.9,5.5,0,39,14974,2.60451449178576,51.79,52.96,131.75,NA,4.88
 1215 ,2015-01-13,3.01875,279.5,81.8541666666667,NA,81.5416666666667,10.0166666666667,16.3,6.2,0,23,10830,2.12373037857802,43,59.08,124.29,NA,4.29
 1216 ,2015-01-14,2.23958333333333,276.229166666667,79.0208333333333,NA,98.1041666666667,10.0125,17.4,5.5,0,36,17117,2.103172284863,60.21,55.92,147.5,NA,4.71
 1217 ,2015-01-15,3.10625,280.479166666667,85.5,NA,101.6875,9.03958333333333,16.1,4.8,0,35,16289,2.14868929952729,68.75,54.33,159.25,NA,4.58
 1218 ,2015-01-16,2.375,310.041666666667,76.8541666666667,NA,39.9375,8.825,12,6.2,0.3,28,14412,1.9428254232584,15.62,36.58,59.92,NA,2.5
 1219 ,2015-01-17,3.07291666666667,313.979166666667,70.5208333333333,NA,109.770833333333,6.84791666666667,12.7,3,0,20,11955,1.67294019238812,10.92,33.88,50.12,NA,4.17
 1220 ,2015-01-18,3.225,287.895833333333,74.5,NA,109.458333333333,6.70208333333333,13.7,1,2.8,33,16012,2.06095428428678,21.96,57.33,90.58,NA,3.79
 1221 ,2015-01-19,2.66875,316,91.5208333333333,NA,20.9375,6.63333333333333,7.8,5.5,7.5,48,20159,2.38107048960762,13.55,42.23,62.59,NA,2.5
 1222 ,2015-01-20,3.84375,331.520833333333,73.9583333333333,NA,64.4583333333333,6.98333333333333,10.5,5.6,0,57,20438,2.78892259516587,25.54,46.92,85.75,NA,2.92
 1223 ,2015-01-21,3.07234042553192,320,70.375,NA,82.5,6.13958333333333,9.9,2.8,0,34,16440,2.06812652068127,21.58,47.29,79.79,NA,2.79
 1224 ,2015-01-22,3.30625,321.166666666667,68.1875,NA,106.5,6.42083333333333,12.4,2.8,0,38,17152,2.21548507462687,11.92,43.88,61.83,NA,2.92
 1225 ,2015-01-23,4.19375,324.979166666667,52.0416666666667,NA,124.1875,8.21666666666667,13.7,1.4,0,38,13494,2.81606639988143,3.75,24.29,29.75,NA,2.12
 1226 ,2015-01-24,5.64583333333333,328.979166666667,45.0208333333333,NA,123.375,9.29375,13.3,5.2,0,10,5619,1.77967609894999,3.58,28.58,33.83,NA,1.92
 1227 ,2015-01-25,3.26875,264.916666666667,35,NA,126.104166666667,10.2166666666667,16.2,4.8,0,13,6891,1.88651864751125,20.67,54.67,86,NA,3.54
 1228 ,2015-01-26,3.26666666666667,309.666666666667,51.5416666666667,NA,70.6041666666667,7.6875,12.3,5.1,0,52,21259,2.44602286090597,36.33,57.54,112.46,NA,3.62
 1229 ,2015-01-27,2.86666666666667,314.645833333333,67.0833333333333,NA,78.3333333333333,8.58541666666667,12.6,5.7,0,37,15035,2.46092450947789,40.38,56.71,118.25,NA,4.29
 1230 ,2015-01-28,2.475,272.333333333333,70.4583333333333,NA,119.958333333333,7.58958333333333,13.8,4.2,0,38,15834,2.39989895162309,35.54,44.38,98.58,NA,3.83
 1231 ,2015-01-29,3.77083333333333,280.3125,64.6666666666667,NA,93.1041666666667,10.7729166666667,17.2,4.5,0,42,17692,2.37395432964052,4,24.79,30.58,NA,1.33
 1232 ,2015-01-30,5.44375,291.8125,54.3333333333333,NA,56.75,13.2083333333333,18,7.7,0.1,46,17910,2.56839754327192,3.25,23.21,27.79,NA,1.42
 1233 ,2015-01-31,3.85416666666667,286.979166666667,61.7708333333333,NA,108.5,9.91458333333333,14.2,6.3,0,21,8750,2.4,1.96,14.17,16.71,NA,1.25
 1234 ,2015-02-01,5.34583333333333,317.4375,56.5208333333333,NA,130.145833333333,7.37916666666667,12.2,5,0,22,10198,2.15728574230241,26.9,49.24,89.9,NA,2.73
 1235 ,2015-02-02,2.99583333333333,312.5625,64.1666666666667,NA,86.9375,6.125,10.3,3.6,0,59,27167,2.17175249383443,30.71,52.79,99.46,NA,3.71
 1236 ,2015-02-03,2.74166666666667,258.916666666667,80.625,NA,49.375,5.82708333333333,8.1,3.4,1.7,52,19838,2.62123197903014,8.17,43,55.12,NA,2
 1237 ,2015-02-04,3.95625,252.041666666667,75.9375,NA,48.1875,4.6875,7,1.8,8.8,53,24027,2.20585175011445,14.79,45.42,67.75,NA,2.38
 1238 ,2015-02-05,2.77708333333333,299.770833333333,45.2083333333333,NA,117.541666666667,6.03541666666667,11,2.6,0,39,17291,2.25550864611648,12.88,49.75,68.79,NA,2.46
 1239 ,2015-02-06,3.40833333333333,320.0625,42.2708333333333,NA,135.8125,4.22708333333333,8.5,0.7,0,53,27829,1.90448812389953,9.42,35.67,49.62,NA,3.12
 1240 ,2015-02-07,3.15625,293.104166666667,58.6875,NA,125.104166666667,5.78541666666667,10.5,1.6,0,19,9442,2.01228553272612,3.33,25.83,30.79,NA,3.42
 1241 ,2015-02-08,4.21666666666667,326.0625,54.7083333333333,NA,147.520833333333,6.95208333333333,10.7,3.8,0,27,12014,2.24737805893125,21.71,48.71,81.58,NA,3.67
 1242 ,2015-02-09,3.71875,292.479166666667,63.7916666666667,NA,149.791666666667,6.44375,12.8,1.6,0,63,25682,2.45307997819484,32.83,60.71,110.67,NA,5.25
 1243 ,2015-02-10,2.92291666666667,280.166666666667,65.2083333333333,NA,156.854166666667,7.1875,15.8,2.4,0,56,27015,2.07292245049047,51.21,74.75,152.71,NA,6.29
 1244 ,2015-02-11,2.59583333333333,286.8125,62.3333333333333,NA,123.791666666667,7.04166666666667,15.6,1.6,0,36,18384,1.95822454308094,50.88,68.83,146.33,NA,6.17
 1245 ,2015-02-12,2.29166666666667,272.9375,76.4583333333333,NA,111.916666666667,8.45208333333333,14.5,3.6,0,50,19751,2.53151739152448,41.58,52.96,116.12,NA,4.08
 1246 ,2015-02-13,3.22916666666667,261.604166666667,72.9166666666667,NA,147.458333333333,10.7270833333333,15.4,7.1,0,48,21572,2.22510661969219,22.21,45.21,78.46,NA,3.54
 1247 ,2015-02-14,2.56041666666667,295.520833333333,67.0625,NA,65.3333333333333,10.1,15.8,5.2,0,16,10714,1.49337315661751,11.54,39.71,57,NA,2.88
 1248 ,2015-02-15,1.80833333333333,262.645833333333,78.4375,NA,65.0208333333333,9.63541666666667,13.7,6.6,0,33,18792,1.75606641123883,36.29,56.38,111.38,NA,4.21
 1249 ,2015-02-16,2.36666666666667,278.1875,67.2916666666667,NA,153.8125,9.9,15.6,4.3,0,54,21129,2.55572909271617,39.62,66.05,126.33,NA,4.62
 1250 ,2015-02-17,2.10625,279.6875,62.3333333333333,NA,49.6458333333333,11.4083333333333,14.8,9.1,0.1,41,16348,2.50795204306337,12.62,43.38,62.17,NA,4.33
 1251 ,2015-02-18,2.975,232.979166666667,60.6041666666667,NA,135.854166666667,11.1,15.6,6.1,0,48,20359,2.35767965027752,28.58,53.96,97.25,NA,5.21
 1252 ,2015-02-19,2.61041666666667,246.979166666667,72.8958333333333,NA,162.854166666667,8.45416666666667,14,4.2,0,60,23143,2.5925765890334,30.5,56.42,102.75,NA,3.96
 1253 ,2015-02-20,3.08333333333333,278.395833333333,80.9583333333333,NA,165.6875,7.56458333333333,14.6,3.5,0,49,17337,2.82632520043837,16.79,52.79,78.17,NA,3.12
 1254 ,2015-02-21,1.67291666666667,258.020833333333,80.6666666666667,NA,49.0833333333333,7.89791666666667,12.5,1.6,0,22,12522,1.75690784219773,7.5,35.71,46.96,NA,1.96
 1255 ,2015-02-22,3.22708333333333,304.9375,41.8333333333333,NA,191.3125,8.5125,15.9,2.4,0,25,11857,2.1084591380619,21.96,48,81.17,NA,3.46
 1256 ,2015-02-23,2.72083333333333,248.083333333333,66.4583333333333,NA,121.416666666667,10.9541666666667,19,5,0,66,29132,2.26554991075106,2.86,20.64,24.59,NA,1.71
 1257 ,2015-02-24,4.57083333333333,295.166666666667,52.8125,NA,197.520833333333,10.4104166666667,14.5,7.1,0,35,16312,2.145659637077,9.46,34.58,48.33,NA,1.96
 1258 ,2015-02-25,3.02708333333333,273.125,54.7083333333333,NA,127.854166666667,10.9833333333333,19.4,4.1,0,19,11429,1.6624376585878,35.94,58.22,112.94,NA,4.87
 1259 ,2015-02-26,2.00625,243.083333333333,81.0833333333333,NA,79,10.2625,16.8,5.8,0,34,18193,1.86885065684604,37.67,48.29,105.33,NA,3.21
 1260 ,2015-02-27,3.11875,268.979166666667,71.3125,NA,136.395833333333,10.9125,16.9,6.7,0,46,18050,2.54847645429363,8.58,42.21,54.79,NA,1.92
 1261 ,2015-02-28,2.79375,287.416666666667,61.2916666666667,NA,160.875,8.73541666666666,13.6,3.2,0,16,7350,2.17687074829932,8.75,41.54,54.58,NA,2.88
 1262 ,2015-03-01,2.5625,260.875,70.8125,NA,131.583333333333,12.6875,17.8,8.5,0,25,14264,1.75266404935502,25.59,45.23,83.82,NA,3.05
 1263 ,2015-03-02,2.47708333333333,184.583333333333,72.125,NA,109.75,15.8270833333333,23.3,9.5,0,45,15887,2.83250456347957,21.71,37.92,70.75,NA,2.71
 1264 ,2015-03-03,1.55416666666667,225.25,79.75,NA,178.229166666667,12.4020833333333,17.2,7.2,0,42,17562,2.39152716091561,44,61.92,128.71,NA,3
 1265 ,2015-03-04,2.39375,259.9375,81.4166666666667,NA,30.1458333333333,9.13958333333333,13.5,4.4,6.7,35,20353,1.71964820910922,15,39.79,62.12,NA,1.92
 1266 ,2015-03-05,3.40625,294.666666666667,40,NA,218.083333333333,10.7770833333333,19.6,2.6,0,34,19441,1.74888123038938,23.62,47.83,83.71,NA,3.71
 1267 ,2015-03-06,2.96041666666667,264.895833333333,58.7708333333333,NA,209.770833333333,9.34791666666667,15.7,4.8,0,23,11108,2.07057976233345,9,42.5,55.62,NA,3.42
 1268 ,2015-03-07,2.81458333333333,229.770833333333,72.0416666666667,NA,193,10.1833333333333,16.7,5.4,0,12,6539,1.8351429882245,10.88,43.79,60.04,NA,3.25
 1269 ,2015-03-08,2.27708333333333,268.5625,76.5625,NA,168.416666666667,9.83541666666667,15.7,5.6,0,12,7724,1.55359917141378,17.04,52.29,78.08,NA,4.04
 1270 ,2015-03-09,2.56666666666667,262.375,75.125,NA,197.333333333333,11.3916666666667,16.8,7.1,0,60,22445,2.67320115838717,23.55,59.09,94.77,NA,3.77
 1271 ,2015-03-10,3.1,264.1875,71.8541666666667,NA,209.4375,11.89375,17.3,7.1,0,42,17660,2.37825594563986,19.42,58.71,88.12,NA,3.04
 1272 ,2015-03-11,2.42291666666667,259.5625,74.7708333333333,NA,200.395833333333,12.25625,18.7,7,0,40,16519,2.42145408317695,15.88,50.08,74.04,NA,3.67
 1273 ,2015-03-12,3.24583333333333,177.625,72.6666666666667,NA,202.8125,13.1104166666667,18.8,9.5,0,23,6650,3.45864661654135,16.5,39.88,64.67,NA,2.62
 1274 ,2015-03-13,2.3125,254.583333333333,80.75,NA,170.354166666667,11.75625,16.6,6.6,0,35,16911,2.06965880196322,2.92,27.17,30.92,NA,1.21
 1275 ,2015-03-14,2.40833333333333,244.395833333333,72.9166666666667,NA,99.6666666666667,8.13333333333333,11.7,4.8,9,10,6205,1.6116035455278,6.17,32.46,41.42,NA,1.75
 1276 ,2015-03-15,3.03125,275.583333333333,73,NA,220.520833333333,8.14791666666667,14.1,3.3,0,6,3301,1.81763102090276,30.33,47.96,94,NA,2.58
 1277 ,2015-03-16,2.9875,226.5,77.4375,NA,194.520833333333,8.56666666666667,12.4,5.3,0.4,28,13757,2.03532746965181,16.04,35.96,60.17,NA,3.12
 1278 ,2015-03-17,2.88958333333333,206.645833333333,75.8958333333333,NA,222.1875,10.5416666666667,15.7,4.2,0,41,23540,1.74171622769754,2.58,23.42,27.17,NA,2.79
 1279 ,2015-03-18,5.25833333333333,76.2916666666667,77.2083333333333,NA,154.541666666667,13.3416666666667,15.1,12,0,28,12593,2.22345747637576,2.83,29.62,33.71,NA,4.04
 1280 ,2015-03-19,4.60833333333333,87.9791666666667,61.7083333333333,NA,191.854166666667,14.3,16.8,10.3,0,32,13771,2.32372376733716,2.46,24.71,27.83,NA,4.12
 1281 ,2015-03-20,6.70416666666667,71.4791666666667,66.7916666666667,NA,103.958333333333,14.41875,15.9,13,2.8,28,14454,1.9371800193718,1.33,11.46,12.92,NA,1.58
 1282 ,2015-03-21,5.93541666666667,79.0625,90.25,NA,82.2916666666667,13.5291666666667,15.6,12.3,14.6,14,8981,1.55884645362432,2.33,19.42,22.46,NA,2.08
 1283 ,2015-03-22,3.5875,123.645833333333,72.625,NA,155.625,12.8645833333333,15.5,10.6,0,19,8037,2.36406619385343,3.29,23.17,27.58,NA,2.88
 1284 ,2015-03-23,5.23333333333333,77.7291666666667,80.1041666666667,NA,182.375,13.3479166666667,15.4,12.2,1.1,41,19678,2.08354507571908,2.71,29.46,33.21,NA,1.04
 1285 ,2015-03-24,4.19375,64.9583333333333,82.3541666666667,NA,61.8958333333333,12.7208333333333,14.3,11.8,4.4,27,12226,2.20840831015868,7.45,34.95,45.91,NA,1.57
 1286 ,2015-03-25,2.975,261.9375,79.3541666666667,NA,112.041666666667,10.85625,13.8,8.7,2.6,27,13238,2.03958301858287,7.83,36,47.5,NA,1.88
 1287 ,2015-03-26,3.53125,267.541666666667,61.3958333333333,NA,245.770833333333,10.9708333333333,15.4,6.7,0,17,10094,1.68416881315633,22.96,50.08,84.96,NA,3.71
 1288 ,2015-03-27,2.17083333333333,248.833333333333,70.1875,NA,256.895833333333,12.5104166666667,18.6,6.8,0,33,12226,2.69916571241616,11.62,38,55.62,NA,4.25
 1289 ,2015-03-28,2.92083333333333,245.270833333333,72.0625,NA,235.770833333333,14.7958333333333,20.7,7.4,0,18,7782,2.3130300693909,3.82,28.73,34.23,NA,3.82
 1290 ,2015-03-29,2.01875,205.25,74.3541666666667,NA,187.791666666667,14.3,19.5,9.7,0,9,5486,1.6405395552315,10.33,52.96,68.38,NA,8.79
 1291 ,2015-03-30,2.64166666666667,213,64.8125,NA,162.041666666667,16.0270833333333,22.7,11.1,0,31,13414,2.31101833904876,8.42,43.25,55.88,NA,6.92
 1292 ,2015-03-31,2.58541666666667,197,73.9791666666667,NA,258.416666666667,15.8333333333333,21.8,10.5,0,23,13546,1.69791820463606,19,35.5,64.21,NA,3.92
 1293 ,2015-04-01,3.26666666666667,244.520833333333,77.4375,NA,187.708333333333,13.78125,17.6,9.7,0,15,9194,1.63149880356754,5.33,25,32.88,NA,2.71
 1294 ,2015-04-02,2.91666666666667,263.75,73.75,NA,260.5,12.925,17.8,7,0,27,13040,2.07055214723926,10.29,32.79,48.21,NA,3.79
 1295 ,2015-04-03,2.4875,244.270833333333,81.75,NA,240.833333333333,12.50625,17.8,7.4,0,17,10370,1.63934426229508,5.79,24.83,33.42,NA,2.83
 1296 ,2015-04-04,2.19791666666667,234.166666666667,83.0208333333333,NA,211.729166666667,12.7875,18.4,8.8,0,10,4433,2.25580870742161,2.04,18.25,21.08,NA,2.58
